Date,"Imp Vol","1D IV Chg","IV Rank","IV Pctl","Put/Call Vol","Options Vol","Put/Call OI","Total OI",Last
2020-05-08,26.90%,-2.86%,10.60%,36%,0.47017420558429,284489,0.79269982595731,2385560,184.68
2020-05-07,29.76%,-1.26%,14.74%,40%,0.54225441888049,278252,0.78915942156649,2356085,183.6
2020-05-06,31.02%,-0.37%,16.57%,41%,0.59545757115851,299603,0.77603127402332,2331089,182.54
2020-05-05,31.39%,-2.91%,17.10%,42%,0.41956235454199,421478,0.76669352858108,2301931,180.76
2020-05-04,34.30%,-0.56%,21.32%,42%,0.46085668411451,293882,0.75709732080604,2459627,178.84
2020-05-01,34.85%,+4.15%,22.12%,45%,0.53022457480613,371765,0.74979464709919,2485977,174.6
2020-04-30,30.71%,-6.10%,16.12%,42%,0.50487220892032,594572,0.72031186763309,2393131,0
2020-04-29,36.81%,-1.73%,24.96%,49%,0.43537431441927,651914,0.70148200697305,2192169,0
2020-04-28,38.55%,-0.28%,27.48%,51%,0.53422991716432,254854,0.67665290421105,2081635,0
2020-04-27,38.83%,-1.32%,27.88%,51%,0.65376526606799,265001,0.67484211487232,2018168,0
2020-04-24,40.14%,-3.51%,29.79%,52%,0.64526793224237,309057,0.64309227739351,2072406,0
2020-04-23,43.65%,+0.50%,34.88%,64%,0.47396222498962,284062,0.6402667032934,2018235,0
2020-04-22,43.16%,-4.49%,34.16%,61%,0.44776005941208,247580,0.61927854396191,1978760,0
2020-04-21,47.64%,+4.76%,40.66%,68%,0.50961083814732,440592,0.68009015641793,2044663,0
2020-04-20,42.88%,+2.11%,33.76%,61%,0.43579451462749,289024,0.66489693534826,1918842,0
2020-04-17,40.77%,-3.14%,30.71%,55%,0.44501963405464,432386,0.66955432845635,2391882,0
2020-04-16,43.91%,+2.46%,35.25%,64%,0.40228319958581,541702,0.69645534095975,2370815,0
2020-04-15,41.46%,+3.86%,31.69%,60%,0.44704555287719,374588,0.67056954733969,2262165,0
2020-04-14,37.59%,-3.86%,26.09%,56%,0.39483070482075,549050,0.71091769082042,2301624,0
2020-04-13,41.46%,+0.45%,31.69%,59%,0.50665828629163,256492,0.69096171586365,2225309,0
2020-04-09,41.00%,-1.02%,31.04%,58%,0.55380740993683,364026,0.69596578872691,2312892,0
2020-04-08,42.02%,-1.55%,32.52%,59%,0.54807938072808,339178,0.68889322027903,2244203,0
2020-04-07,43.57%,+0.01%,34.76%,61%,0.48610530356519,433595,0.71118795368362,2294176,0
2020-04-06,43.56%,-7.43%,34.75%,61%,0.47584200285096,402744,0.71882781503837,2233713,0
2020-04-03,50.99%,-0.98%,45.52%,68%,0.67873596993376,462757,0.71091525660005,2258261,0
2020-04-02,51.97%,-4.67%,46.94%,70%,0.58901173119558,324678,0.71105941768374,2236098,0
2020-04-01,56.64%,+3.25%,53.71%,81%,0.69831260690675,367362,0.7242754451472,2240139,0
2020-03-31,53.39%,+1.41%,48.99%,77%,0.53100887508171,454382,0.72998166115456,2207422,0
2020-03-30,51.97%,-6.63%,46.94%,74%,0.74068701681677,436808,0.71507650829617,2152692,0
2020-03-27,58.61%,+4.61%,56.56%,83%,0.77726038254869,304953,0.71127657512564,2224971,0
2020-03-26,53.99%,-8.03%,49.87%,80%,0.69983888957739,301752,0.69485178877217,2195250,0
2020-03-25,62.02%,+9.93%,61.52%,88%,0.44448205977483,315745,0.70437379047678,2206167,0
2020-03-24,52.10%,-9.58%,47.12%,79%,0.43355661457549,409408,0.70510378960557,2182850,0
2020-03-23,61.67%,-3.08%,61.01%,88%,0.5372041672224,311187,0.72526172257034,2076299,0
2020-03-20,64.76%,-9.72%,65.47%,89%,0.54237704176769,358160,0.72595982965294,2651347,0
2020-03-19,74.48%,-2.15%,79.57%,93%,0.61725312824634,378303,0.70394084359139,2687067,0
2020-03-18,76.63%,+3.05%,82.69%,94%,0.78649697658182,301943,0.75484646424929,2668860,0
2020-03-17,73.58%,-14.99%,78.26%,94%,0.82580109245601,362668,0.71273450539209,2697860,0
2020-03-16,88.57%,+32.49%,100.00%,98%,0.64942611952545,341738,0.73624270001404,2646586,0
2020-03-13,56.08%,-22.94%,61.40%,92%,0.698576403355,432162,0.70824166770439,2716135,0
2020-03-12,79.03%,+20.60%,100.00%,98%,0.6270138011662,449513,0.74597374553205,2739349,0
2020-03-11,58.43%,+7.11%,94.65%,96%,0.63815767069641,288627,0.71376067107312,2632213,0
2020-03-10,51.32%,-9.31%,77.32%,94%,0.53321486683223,358067,0.72210744616777,2619043,0
2020-03-09,60.62%,+7.92%,100.00%,98%,0.62135588661596,325518,0.72996608825771,2539976,0
2020-03-06,52.70%,+4.31%,100.00%,98%,0.68589857320277,294572,0.71750556673408,2689612,0
2020-03-05,48.39%,+11.96%,94.51%,95%,0.60521883178351,230625,0.71340487126674,2592935,0
2020-03-04,36.43%,-10.73%,55.27%,88%,0.56893252736048,236970,0.66703461252428,2494879,0
2020-03-03,47.16%,+10.53%,90.48%,95%,0.80327564697227,281861,0.68363308613467,2499355,0
2020-03-02,36.63%,-13.43%,55.92%,93%,0.65216718157315,234768,0.67263617037221,2477594,0
2020-02-28,50.06%,+5.52%,100.00%,98%,0.68083604935398,462082,0.6740709862589,2658562,0
2020-02-27,44.54%,+9.85%,100.00%,97%,0.63426972840657,350510,0.67364644575179,2627804,0
2020-02-26,34.69%,-1.45%,91.25%,95%,0.3183971737605,272427,0.61346903547581,2491940,0
2020-02-25,36.14%,+1.78%,100.00%,97%,0.44833885948925,329794,0.61663409542929,2428747,0
2020-02-24,34.36%,+5.28%,100.00%,100%,0.38876646021326,359210,0.58905390231993,2248783,0
2020-02-21,29.08%,+3.94%,96.29%,94%,0.54893682017041,425922,0.58848942457609,2423795,0
2020-02-20,25.15%,+2.52%,56.33%,82%,0.33358875024079,311533,0.54805297549559,2246358,0
2020-02-19,22.62%,-1.01%,30.71%,48%,0.23391181927029,187562,0.48598292017706,2093796,0
2020-02-18,23.63%,-0.27%,40.93%,63%,0.26863483257381,256112,0.4919457977975,2259628,0
2020-02-14,23.89%,-2.03%,43.64%,71%,0.36835647734645,291085,0.46789860102334,2311428,0
2020-02-13,25.92%,-0.98%,64.21%,83%,0.43416423482613,439851,0.47696593237296,2313323,0
2020-02-12,26.91%,-2.54%,74.19%,93%,0.34107239613256,492537,0.54559354646053,2194545,0
2020-02-11,29.45%,+3.11%,100.00%,96%,0.27076468025307,621240,0.61348661118454,1999623,0
2020-02-10,26.34%,+1.63%,100.00%,96%,0.26051452741592,373406,0.55887901116195,1794912,0
2020-02-07,24.71%,+0.41%,77.39%,92%,0.32545109138735,344665,0.58341192560937,1819961,0
2020-02-06,24.30%,+0.56%,71.23%,88%,0.26402649077363,284004,0.56121630521176,1718704,0
2020-02-05,23.74%,+2.36%,62.76%,88%,0.25554518806986,418482,0.62032468866189,1546224,0
2020-02-04,21.38%,+0.33%,27.05%,22%,0.29266398557759,279642,0.67840476551288,1506281,0
2020-02-03,21.05%,-1.44%,22.08%,14%,0.30029411230733,143243,0.58667008238532,1399754,0
2020-01-31,22.50%,+2.90%,43.94%,62%,0.4737509326804,203441,0.6244466347747,1529436,0
2020-01-30,19.59%,-3.49%,0.00%,0%,0.32815823372577,354682,0.69137131111897,1621905,0
2020-01-29,23.08%,-1.26%,43.66%,63%,0.47575006881365,241263,0.65853615722548,1417249,0
2020-01-28,24.35%,-1.85%,66.50%,89%,0.42562766461393,102323,0.60482007506071,1308474,0
2020-01-27,26.20%,+2.51%,100.00%,94%,0.59965789414842,143083,0.68449290390049,1333736,0
2020-01-24,23.69%,+0.41%,100.00%,94%,0.38295427444008,127572,0.61227426255069,1299801,0
2020-01-23,23.28%,-0.01%,99.59%,87%,0.3803556092751,86794,0.65564855235179,1279265,0
2020-01-22,23.29%,+0.09%,100.00%,93%,0.23682152997819,120224,0.57162255700595,1187485,0
2020-01-21,23.20%,+1.30%,100.00%,92%,0.27339649264261,157933,0.61728873592408,1210015,0
2020-01-17,21.90%,+0.12%,73.31%,50%,0.33062573906798,214924,0.59589975611259,1761535,0
2020-01-16,21.78%,+0.08%,66.35%,45%,0.34586115856499,155988,0.70462465081272,1884333,0
2020-01-15,21.70%,-0.38%,61.42%,40%,0.43004279275615,87889,0.66562426513537,1756594,0
2020-01-14,22.08%,+0.50%,84.12%,44%,0.39645070372445,157063,0.73111502889953,1812609,0
2020-01-13,21.59%,-0.55%,54.57%,38%,0.55959489521133,106564,0.72487479131886,1797768,0
2020-01-10,22.14%,+1.47%,87.33%,57%,0.57497703384674,132013,0.73521244072214,1808310,0
2020-01-09,20.67%,-0.36%,0.00%,0%,0.3709038763993,148181,0.75097542997304,1798222,0
2020-01-08,21.03%,-1.32%,0.00%,0%,0.38866169962467,148734,0.76745961920007,1779899,0
2020-01-07,22.35%,0.00%,99.89%,50%,0.59695824971471,81167,0.75839278176887,1683014,0
2020-01-06,22.35%,+0.23%,100.00%,67%,0.64861803352968,80047,0.86397966154274,1754510,0
2020-01-03,22.12%,+0.93%,100.00%,50%,0.61704915530226,127113,0.75699623458637,1755870,0
2020-01-02,21.19%,+21.19%,0.00%,0%,0.46351016055939,142742,0.94211537553746,1933673,0
2019-12-31,20.97%,+0.78%,26.40%,42%,0.63060244991523,68288,0.69456871271952,1627274,0
2019-12-30,20.19%,+2.57%,23.46%,37%,0.53362673047342,107679,0.74894177089773,1666341,0
2019-12-27,17.62%,+1.38%,13.77%,24%,0.5974980511526,86070,0.69996215833943,1644183,0
2019-12-26,16.24%,+1.40%,8.56%,12%,0.50099064645441,65152,0.65908906237304,1592616,0
2019-12-24,14.83%,+0.04%,3.27%,4%,0.74953164916265,30818,0.68447206094353,1487468,0
2019-12-23,14.79%,+0.40%,3.11%,3%,0.43961238477901,91365,0.83657751585584,1668527,0
2019-12-20,14.39%,-0.09%,1.61%,1%,0.53849619133426,150268,0.79824187195244,1842092,0
2019-12-19,14.49%,-0.16%,1.96%,1%,0.62395341756736,85342,0.80530594954764,1764358,0
2019-12-18,14.64%,-0.51%,2.55%,2%,0.58870585191254,73681,0.74469448519893,1617262,0
2019-12-17,15.15%,+0.20%,4.47%,5%,0.68818822493026,91986,0.94238517664887,1840577,0
2019-12-16,14.95%,+0.38%,3.71%,3%,0.42739923374847,136732,0.80693309925162,1609719,0
2019-12-13,14.57%,-1.30%,2.29%,1%,0.58283150888656,129846,0.88655250060315,1689038,0
2019-12-12,15.88%,-1.13%,7.20%,7%,0.84932296704114,99427,0.86308603071341,1651296,0
2019-12-11,17.01%,+0.05%,11.47%,17%,0.82343851407732,59001,0.75538376114788,1435279,0
2019-12-10,16.96%,+0.09%,11.28%,16%,1.1073241781107,50639,0.76763703567618,1452858,0
2019-12-09,16.87%,+1.38%,10.95%,15%,1.060084047092,64219,0.78879389765273,1485359,0
2019-12-06,15.49%,-1.30%,5.75%,5%,0.66454806454806,84068,0.83266229748619,1599511,0
2019-12-05,16.79%,+2.82%,10.64%,14%,0.7793006993007,57249,0.7435359245384,1459493,0
2019-12-04,13.97%,-3.70%,0.00%,0%,0.57648945592072,65861,0.90602074659684,1602790,0
2019-12-03,17.67%,+0.60%,13.73%,19%,1.0252128044484,106350,0.87979025782333,1644777,0
2019-12-02,17.07%,+1.21%,11.46%,16%,0.75593055237222,122578,0.78795285134589,1526724,0
2019-11-29,15.86%,+0.90%,6.88%,6%,0.67159686989423,38878,0.75347741004009,1394246,0
2019-11-27,14.95%,+0.92%,3.46%,2%,0.59822076101146,66112,0.87105221356894,1625529,0
2019-11-26,14.04%,-0.86%,0.00%,0%,0.72749320582063,100433,0.81138668476128,1569668,0
2019-11-25,14.90%,-1.17%,1.64%,1%,0.56041465481563,79177,0.88468866491785,1569842,0
2019-11-22,16.07%,-0.84%,6.14%,6%,0.60240072698071,75824,0.90355021819733,1624406,0
2019-11-21,16.91%,-0.15%,9.38%,13%,0.95313593539704,72559,0.89550207570114,1491690,0
2019-11-20,17.06%,+1.39%,9.96%,13%,0.51604247148905,131074,0.91454310365662,1584361,0
2019-11-19,15.67%,+0.63%,4.61%,4%,0.54017978416023,124733,0.74039456419974,1555911,0
2019-11-18,15.04%,+0.57%,2.19%,2%,0.47146548809351,121855,0.78684286091548,1549459,0
2019-11-15,14.47%,-0.18%,0.00%,0%,0.52634459471995,164543,0.81454572435838,1809690,0
2019-11-14,14.65%,-0.33%,0.00%,0%,0.67185498817183,110956,0.69214402921165,1647908,0
2019-11-13,14.98%,+0.03%,0.11%,0%,0.76486347963843,75755,0.73624184240332,1609583,0
2019-11-12,14.95%,-0.54%,0.00%,0%,0.54092980362374,113622,0.7791673047847,1730975,0
2019-11-11,15.49%,-1.08%,0.64%,1%,0.77316800846213,90522,0.7411020656081,1536439,0
2019-11-08,16.57%,+1.10%,4.93%,6%,0.68216858182169,139657,0.69821392038586,1643562,0
2019-11-07,15.47%,+0.14%,0.55%,0%,0.61681827170259,98115,0.77747772875568,1682404,0
2019-11-06,15.33%,-0.63%,0.00%,0%,0.85264865439847,69667,0.85804579481475,1682087,0
2019-11-05,15.97%,+0.07%,0.66%,1%,1.1707536963577,84273,0.73548184031714,1565927,0
2019-11-04,15.90%,-0.19%,0.39%,0%,0.71919161476124,102677,0.86951750965827,1678221,0
2019-11-01,16.09%,-0.62%,1.17%,1%,0.48605930883563,186068,0.78394964936209,1808941,0
2019-10-31,16.71%,+0.37%,3.68%,5%,0.51768350223608,147962,0.81825376099802,1831187,0
2019-10-30,16.34%,-0.83%,2.18%,1%,0.50766499664681,191089,0.82410844547311,1844201,0
2019-10-29,17.17%,+0.06%,5.53%,8%,0.52767643073074,190515,0.81197422442707,1783885,0
2019-10-28,17.11%,+0.46%,5.30%,7%,0.37112346538393,439249,0.82997969392304,1847456,0
2019-10-25,16.65%,-1.39%,3.42%,4%,0.55533595728315,277010,0.82176920204427,2019719,0
2019-10-24,18.03%,-7.65%,9.04%,10%,0.52031776992157,523789,0.79281087555271,2068642,0
2019-10-23,25.69%,-0.50%,40.06%,80%,0.55563993758194,561264,0.76457731426248,1831056,0
2019-10-22,26.19%,+1.26%,42.09%,83%,0.26357715978199,416379,0.70792900019475,1587368,0
2019-10-21,24.93%,-0.08%,36.99%,77%,0.49268881257541,176909,0.81460143524567,1504281,0
2019-10-18,25.01%,+1.75%,37.30%,78%,0.62450907163338,337110,0.82364951530011,1881027,0
2019-10-17,23.26%,-0.31%,30.20%,66%,0.52439879922994,186873,0.77974762074606,1761418,0
2019-10-16,23.56%,+0.89%,31.45%,70%,0.7281253127815,172657,0.79665220211893,1780768,0
2019-10-15,22.67%,-1.60%,27.85%,58%,0.77407520016216,175048,0.83598508073268,1835583,0
2019-10-14,24.28%,-0.24%,34.35%,72%,0.79847121994596,105171,0.79590737985248,1637837,0
2019-10-11,24.52%,-1.02%,35.34%,74%,0.5608233473773,233020,0.92970604180471,1922103,0
2019-10-10,25.54%,-0.78%,39.47%,79%,0.76167923953858,156231,0.86252462725193,1784835,0
2019-10-09,26.32%,-3.31%,42.61%,83%,0.56522302904564,168994,0.84759258642371,1774827,0
2019-10-08,29.62%,+1.78%,56.01%,91%,0.59594046754488,173608,0.8771589763504,1711220,0
2019-10-07,27.84%,+0.34%,48.78%,88%,0.70312374528226,127254,0.81108253501196,1612606,0
2019-10-04,27.50%,-1.67%,47.41%,88%,0.65295530191346,217519,0.86060884070058,1784696,0
2019-10-03,29.18%,-1.82%,54.20%,91%,0.70339044664712,210861,0.81524807053946,1753192,0
2019-10-02,30.99%,+3.08%,61.57%,94%,0.73558783347338,303622,0.94907073938825,1861690,0
2019-10-01,27.92%,+0.52%,49.11%,89%,0.57993783237211,168750,0.85608444038746,1675480,0
2019-09-30,27.40%,-0.18%,47.01%,88%,0.49583355791516,138761,0.75540255053517,1526398,0
2019-09-27,27.58%,+2.02%,47.73%,89%,0.58489199765815,205738,0.91260165188287,1803438,0
2019-09-26,25.56%,-0.16%,39.53%,83%,0.67458527694541,162624,0.73178869716369,1633908,0
2019-09-25,25.71%,-0.45%,40.17%,84%,0.58989298547716,202201,0.81008856347486,1656117,0
2019-09-24,26.16%,+2.46%,41.97%,86%,0.57674585038797,251163,0.89675175989383,1670805,0
2019-09-23,23.70%,+2.21%,32.02%,77%,0.64385295503469,177929,0.83310328265085,1541858,0
2019-09-20,21.49%,+1.60%,23.05%,39%,0.53969588437969,316834,0.83452541527318,1985727,0
2019-09-19,19.89%,-0.47%,16.56%,24%,0.46049529478507,512314,0.88860335662405,2079103,0
2019-09-18,20.36%,-0.53%,18.46%,27%,0.5691268228587,218537,0.86418671886646,1900859,0
2019-09-17,20.89%,-1.05%,20.61%,32%,0.43619037659638,109870,0.86549783079048,1835648,0
2019-09-16,21.94%,+1.21%,24.86%,49%,0.60198193226399,133530,0.76116443286778,1705214,0
2019-09-13,20.72%,-1.16%,19.94%,30%,0.40681139046462,199144,0.84153930285863,1882427,0
2019-09-12,21.88%,-0.02%,24.64%,46%,0.27851746972588,290763,0.81116948452232,1845435,0
2019-09-11,21.90%,-0.66%,24.72%,47%,0.46786310218638,204968,0.86432456178977,1820567,0
2019-09-10,22.56%,+0.79%,27.38%,59%,0.54813029792459,237059,0.88720123201149,1813657,0
2019-09-09,21.76%,+1.48%,24.16%,44%,0.60675952478492,196105,0.90302192034044,1758358,0
2019-09-06,20.28%,-0.47%,18.15%,27%,0.61140879289114,193672,0.87747923463806,1738435,0
2019-09-05,20.75%,-2.23%,20.06%,30%,0.70320580608712,235148,0.85512435551465,1829980,0
2019-09-04,22.98%,-1.82%,29.09%,67%,0.55535917355145,113521,0.83727607764151,1703967,0
2019-09-03,24.80%,+2.09%,36.48%,80%,0.57616052121655,112251,0.80012047448412,1631658,0
2019-08-30,22.71%,+0.86%,27.99%,63%,0.73387396157305,210175,0.82821271102202,1773008,0
2019-08-29,21.85%,-2.74%,24.50%,46%,0.76079299681419,188470,0.87911484166349,1846935,0
2019-08-28,24.59%,-0.73%,35.61%,79%,0.91605798121771,152409,0.86139126184708,1751867,0
2019-08-27,25.32%,-0.27%,38.56%,82%,0.67726463387492,150719,0.79362499538578,1652047,0
2019-08-26,25.59%,-1.58%,39.65%,82%,0.69153938382943,162244,0.86519489339501,1658826,0
2019-08-23,27.16%,+4.93%,46.05%,87%,0.67180714057418,355687,0.82080385433396,1761879,0
2019-08-22,22.24%,+1.07%,26.08%,55%,0.62736256948734,184429,0.74354445481622,1645559,0
2019-08-21,21.17%,-1.43%,21.76%,36%,0.44963096696944,154967,0.74647829548765,1660459,0
2019-08-20,22.60%,+0.27%,27.55%,60%,0.34272185138752,158511,0.80716211159387,1612997,0
2019-08-19,22.34%,-1.01%,26.47%,57%,0.1817600548945,378890,0.81995760954183,1601408,0
2019-08-16,23.34%,-3.60%,30.56%,73%,0.35332240561317,250163,0.8659650291,1759842,0
2019-08-15,26.94%,-0.47%,45.13%,85%,0.54628240922341,201043,0.87182208934475,1788088,0
2019-08-14,27.41%,+5.41%,47.05%,87%,0.63410168873137,250815,0.93063845438771,1821401,0
2019-08-13,22.00%,-3.76%,25.13%,52%,0.23087180702898,332296,0.82027646341101,1712669,0
2019-08-12,25.76%,+2.40%,40.37%,84%,0.60763463727954,149674,0.91377455196603,1684357,0
2019-08-09,23.36%,+0.67%,30.63%,75%,0.59952546751278,227862,0.76716582684231,1642335,0
2019-08-08,22.69%,-3.15%,27.92%,64%,0.48325296399695,204548,0.84915554323244,1747317,0
2019-08-07,25.85%,+0.16%,40.70%,85%,0.76563567249725,237817,0.89788573413215,1748636,0
2019-08-06,25.68%,-2.63%,40.05%,85%,0.54399050686557,209484,0.89825775132969,1765934,0
2019-08-05,28.32%,+6.25%,50.72%,87%,0.57327672071805,276420,0.91288214019038,1770206,0
2019-08-02,22.07%,+0.43%,25.41%,56%,0.68708182896963,267281,0.94984876783147,1813412,0
2019-08-01,21.64%,+1.43%,23.67%,47%,0.78672244759973,338248,0.86346049164979,1711663,0
2019-07-31,20.22%,+2.68%,17.88%,32%,0.4513321053749,252928,0.89131517057435,1679155,0
2019-07-30,17.53%,+0.80%,7.02%,12%,0.73125558312655,87212,0.73826826066584,1457936,0
2019-07-29,16.74%,+0.93%,3.78%,6%,0.54750690271236,114336,0.83444808964525,1557839,0
2019-07-26,15.80%,-1.03%,0.00%,0%,0.48660947980429,212991,0.79254079509604,1635231,0
2019-07-25,16.83%,+0.32%,3.43%,6%,0.74282977815256,167411,0.79269692359024,1563506,0
2019-07-24,16.51%,-0.62%,2.12%,2%,0.49764936267683,211844,0.75525000169738,1551139,0
2019-07-23,17.13%,-0.41%,4.63%,7%,0.53392940916743,166755,0.79876898199024,1579562,0
2019-07-22,17.53%,-1.50%,6.29%,8%,0.77683676386507,248615,0.74080306756837,1492716,0
2019-07-19,19.03%,-5.36%,12.41%,19%,0.44600469116497,647304,0.78875074637222,2088032,0
2019-07-18,24.39%,-0.16%,34.30%,79%,0.81846873004938,504165,0.70567807105236,1829060,0
2019-07-17,24.55%,+1.25%,34.95%,80%,0.39584255418108,186070,0.70914296323275,1684680,0
2019-07-16,23.30%,+1.07%,29.84%,75%,0.48604431693783,196834,0.70953006904516,1637352,0
2019-07-15,22.23%,+0.82%,25.49%,56%,0.55084068533436,97033,0.73823052886181,1654347,0
2019-07-12,21.42%,-0.39%,22.16%,40%,0.74992493619577,186500,0.73639445119719,1717117,0
2019-07-11,21.81%,-0.16%,23.77%,48%,0.61203635703174,204137,0.71244575152345,1640285,0
2019-07-10,21.97%,-0.67%,24.43%,52%,0.5097596276086,154385,0.74376977858536,1652534,0
2019-07-09,22.65%,+0.33%,27.18%,62%,0.52766380305167,95314,0.67412004162415,1497790,0
2019-07-08,22.32%,+0.17%,25.83%,57%,0.6002431705298,123718,0.81762795753799,1560021,0
2019-07-05,22.15%,+0.41%,25.14%,55%,0.64654866595717,176375,0.764923289058,1617884,0
2019-07-03,21.73%,-0.01%,23.44%,46%,0.70932236828443,82309,0.74451214422836,1567575,0
2019-07-02,21.74%,-0.79%,23.48%,47%,0.6710655939578,81421,0.80263674949501,1568860,0
2019-07-01,22.53%,-1.90%,26.72%,59%,0.83052848354474,139554,0.80095228260479,1604490,0
2019-06-28,24.43%,-0.16%,34.47%,78%,0.55481850203539,147431,0.71056527546569,1559820,0
2019-06-27,24.59%,-0.30%,35.12%,80%,0.78308022449653,108019,0.67603706359397,1507654,0
2019-06-26,24.89%,-0.30%,36.34%,81%,0.63634949537465,178835,0.76755620757639,1562677,0
2019-06-25,25.18%,+2.49%,37.55%,82%,0.56089755738335,288265,0.78223326753744,1547588,0
2019-06-24,22.70%,+1.52%,27.38%,63%,0.81110915315678,143889,0.74518542941083,1482090,0
2019-06-21,21.18%,+0.02%,21.17%,41%,0.61154702785233,204768,0.82896083016662,1952145,0
2019-06-20,21.16%,-0.30%,21.11%,41%,0.53578477387056,255229,0.78248517435414,1880996,0
2019-06-19,21.46%,-0.30%,22.34%,44%,0.55324372816267,148035,0.78616709383224,1821017,0
2019-06-18,21.76%,-0.51%,23.55%,48%,0.59134387317687,184502,0.79908133295486,1844384,0
2019-06-17,22.27%,+1.34%,25.62%,57%,0.85214940614534,101207,0.79475440475188,1789966,0
2019-06-14,20.93%,+0.07%,20.17%,39%,0.77667425610426,135777,0.7144113929643,1785052,0
2019-06-13,20.86%,-0.37%,19.90%,39%,0.58111083519576,95507,0.67933771573287,1718782,0
2019-06-12,21.24%,-0.12%,21.42%,41%,0.66358883419451,108822,0.72830224389596,1716752,0
2019-06-11,21.36%,-0.15%,21.92%,42%,0.65610096326038,175709,0.73416229111756,1754752,0
2019-06-10,21.51%,+0.51%,22.55%,45%,0.52885353930528,212980,0.81155094919983,1823384,0
2019-06-07,21.01%,-0.80%,20.49%,40%,0.61346816732395,324846,0.8085959951482,1881732,0
2019-06-06,21.80%,-1.41%,23.74%,46%,0.85017297517298,145468,0.77261677287688,1771890,0
2019-06-05,23.22%,-0.45%,29.51%,69%,0.53840235788744,141973,0.7912339744236,1776639,0
2019-06-04,23.67%,-3.34%,31.35%,76%,0.4872342797681,160074,0.80303058593126,1738190,0
2019-06-03,27.00%,+2.45%,44.98%,80%,0.78431911051191,214402,0.82917146738049,1792385,0
2019-05-31,24.55%,+1.71%,34.96%,79%,0.62968910771124,169473,0.8513411031964,1789423,0
2019-05-30,22.84%,-0.34%,27.95%,67%,0.69979269855838,107415,0.69170502634668,1549052,0
2019-05-29,23.18%,+1.27%,29.34%,71%,0.55782113184567,143251,0.77426530888308,1678895,0
2019-05-28,21.90%,+0.39%,24.14%,51%,0.51455978508794,119523,0.82292215432164,1660930,0
2019-05-24,21.51%,-1.48%,22.55%,47%,0.57291273139403,108251,0.72432090912584,1615668,0
2019-05-23,23.00%,+2.94%,28.61%,70%,0.59264268121307,210799,0.79665020817274,1661817,0
2019-05-22,20.06%,-0.31%,16.63%,38%,0.46924694630099,102001,0.6987373103875,1523589,0
2019-05-21,20.38%,-1.64%,17.91%,39%,0.52873476529504,101349,0.82299957725543,1604174,0
2019-05-20,22.01%,+1.45%,24.59%,53%,0.81505044320813,136372,0.79738822311582,1580075,0
2019-05-17,20.56%,+1.42%,18.65%,41%,0.53093928834042,191545,0.83195326161892,1708628,0
2019-05-16,19.14%,-1.32%,12.84%,28%,0.49388716927719,192087,0.83370324798178,1724244,0
2019-05-15,20.46%,-1.37%,18.25%,40%,0.6583650545408,168601,0.76353189417302,1629768,0
2019-05-14,21.83%,-2.81%,23.85%,48%,0.15608892540321,354606,0.7963977530851,1710600,0
2019-05-13,24.64%,+4.31%,35.33%,77%,0.58148749989138,181996,0.8722614918794,1743126,0
2019-05-10,20.33%,-2.34%,17.74%,40%,0.58153012028635,194854,0.82434660523469,1743809,0
2019-05-09,22.67%,-0.09%,27.28%,60%,0.81072438334796,185726,0.79681733406356,1683077,0
2019-05-08,22.77%,-0.86%,27.67%,63%,0.58897346498816,119405,0.7763466874622,1624112,0
2019-05-07,23.63%,+5.23%,31.19%,75%,0.75184692424435,262029,0.83287519284817,1665618,0
2019-05-06,18.40%,+1.78%,9.83%,22%,0.61683147776779,140286,0.79664502692395,1583845,0
2019-05-03,16.62%,-1.45%,2.56%,5%,0.48139549476062,188872,0.69129160587657,1595118,0
2019-05-02,18.07%,+1.44%,8.50%,15%,0.46465880667097,228954,0.79361282920155,1608564,0
2019-05-01,16.63%,+0.51%,2.61%,6%,0.47943558030681,216508,0.76426596737324,1525866,0
2019-04-30,16.12%,-0.77%,0.52%,1%,0.54886667139379,196593,0.7917284765074,1474752,0
2019-04-29,16.89%,+0.13%,3.66%,6%,0.51436343453811,124146,0.81343301166896,1462220,0
2019-04-26,16.75%,-0.99%,3.12%,5%,0.36854208293897,195202,0.81055863462428,1603992,0
2019-04-25,17.75%,-5.48%,7.16%,9%,0.50307314279626,451439,0.81619270325383,1638787,0
2019-04-24,23.23%,+0.79%,29.54%,65%,0.58676345130605,321775,0.8437482574448,1520978,0
2019-04-23,22.43%,-0.01%,26.30%,53%,0.33235885757227,290770,0.8655252171732,1442911,0
2019-04-22,22.45%,+0.85%,26.36%,54%,0.46030392400715,123292,0.80181207491495,1333604,0
2019-04-18,21.59%,-0.30%,22.88%,45%,0.50179769957624,285289,0.83656230493022,1603475,0
2019-04-17,21.89%,-0.02%,24.10%,46%,0.67127825409197,111501,0.81774971623156,1563003,0
2019-04-16,21.91%,-0.80%,24.17%,47%,0.44069108114622,113574,0.89702042613157,1564247,0
2019-04-15,22.71%,+0.52%,27.45%,56%,0.54355073973745,88890,0.83427106468482,1525411,0
2019-04-12,22.19%,-0.56%,25.32%,51%,0.26624260632804,161841,0.90287110194485,1555580,0
2019-04-11,22.75%,-0.07%,27.61%,56%,0.59094147401418,89325,0.84168424809097,1465651,0
2019-04-10,22.82%,-0.64%,27.90%,57%,0.69593951274153,90843,0.87524730904955,1480504,0
